Date,Time,CS20-Case,Shattered-Web-Case,Prisma-Case,Danger-Zone-Case,Horizon-Case,Clutch-Case,Spectrum-2-Case,Operation-Hydra-Case,Spectrum-Case,Glove-Case,Gamma-2-Case,Gamma-Case,Chroma-3-Case,Operation-Wildfire-Case,Revolver-Case,Shadow-Case,Falchion-Case,Chroma-2-Case,Chroma-Case,Operation-Vanguard-Weapon-Case,Operation-Breakout-Weapon-Case,Huntsman-Weapon-Case,Operation-Phoenix-Weapon-Case,CS:GO-Weapon-Case-3,Winter-Offensive-Weapon-Case,CS:GO-Weapon-Case-2,Operation-Bravo-Case,CS:GO-Weapon-Case,Prisma-2-Case
16/03/2020,03:06:43,361461,79980,408298,321979,678844,737756,1013390,1958,285303,127843,399984,291086,506862,123054,237129,162462,98697,460979,26881,17953,115961,3995,116107,2372,1425,1721,454,437,1
16/03/2020,13:03:53,367778,79003,410418,323311,675697,739635,1020205,1970,285172,133186,390314,293712,507745,123328,238963,163124,97798,463488,26703,17959,116107,3962,115379,2401,1415,1715,450,448,1
16/03/2020,13:08:36,367747,79078,410513,323222,675743,739647,1020295,1970,285135,133633,390129,294129,507745,123338,238963,163140,97798,463488,26703,17959,116060,3962,115379,2401,1414,1715,450,448,1
16/03/2020,13:13:35,367790,79131,410813,323244,675997,739766,1020363,1970,285181,133714,390057,294495,507829,123394,239009,163135,97799,463616,26731,17957,116033,3962,115386,2399,1413,1717,450,448,1
16/03/2020,13:18:23,367899,79176,411127,323326,676044,740093,1020673,1971,285217,133844,389820,294830,507892,123395,239220,163269,97811,463655,26761,17960,115991,3959,115674,2394,1413,1718,449,447,1
16/03/2020,13:23:37,367899,79176,411127,323276,676071,739790,1020673,1971,285246,134171,389684,295392,507932,123395,239281,163404,97809,463788,26717,17957,115953,3961,115645,2394,1413,1718,448,448,1
16/03/2020,13:28:50,368187,79251,411364,323276,676071,739790,1020680,1973,285246,134171,389684,295392,507982,123417,239281,163404,97809,463881,26721,17957,115953,3961,115645,2394,1415,1720,448,449,1
16/03/2020,13:33:30,368410,79232,411534,323387,676064,739493,1020988,1975,285237,134094,389398,295493,507982,123413,239278,163392,97821,463881,26721,17946,115994,3962,115656,2394,1414,1720,448,449,1
16/03/2020,14:04:43,368472,79340,411039,324308,676285,739531,1021081,1979,285645,134326,388793,296427,508274,123402,239679,163373,97953,464502,26940,17906,115993,3917,115760,2407,1420,1712,447,450,1
16/03/2020,14:10:36,368168,79340,411173,324385,676238,739786,1021173,1980,285666,134247,388942,296454,508238,123337,239649,163359,98012,464844,26958,17904,115871,3923,115751,2407,1425,1711,449,450,1
16/03/2020,14:19:13,368210,78632,411265,324508,676343,740162,1021411,1981,285660,134275,388989,296509,508053,123347,239457,163362,98016,464474,26924,17906,115876,3928,115775,2405,1420,1712,448,453,1
16/03/2020,14:24:17,368099,78692,411280,324367,676384,740204,1021569,1982,285639,134267,389088,296782,507965,123369,239480,163418,98008,464474,26924,17912,115813,3928,115731,2401,1418,1710,446,454,1
16/03/2020,14:29:40,368165,78766,411342,324450,676055,740458,1021923,1983,285785,134416,389140,296966,507926,123392,239434,163611,97969,464564,26935,17920,115798,3929,115755,2401,1420,1710,447,454,1
16/03/2020,14:34:19,368165,78766,411435,324450,676055,740235,1021753,1987,285839,134452,388890,297263,508155,123496,239478,163600,97868,464611,26942,17921,115754,3930,115780,2403,1417,1708,447,454,1
16/03/2020,14:39:24,368411,78811,411435,324637,675518,740235,1021753,1987,285839,134674,388784,297443,508605,123209,239350,163616,97818,464720,26937,17919,115668,3934,115790,2404,1417,1709,447,453,1
16/03/2020,14:44:39,368694,78820,411405,325057,675505,740239,1022036,1987,285886,134674,388784,297443,508605,123209,239350,163616,97818,464881,26920,17923,115773,3934,115786,2407,1417,1711,447,452,1
16/03/2020,14:49:19,368831,78838,411477,325130,675594,740424,1022422,1987,285925,134687,388984,297678,508701,123123,239367,163856,97810,464881,26920,17923,115773,3934,115786,2405,1414,1710,447,454,1
16/03/2020,14:54:41,368911,78689,411667,325332,675911,740426,1022214,1988,285846,134568,388572,298025,508807,123165,239189,163911,97806,465179,26938,17992,115882,3912,115789,2405,1410,1710,441,456,1
16/03/2020,14:59:49,369016,78689,411667,325198,676186,740829,1022214,1990,285941,134946,387797,298248,508890,123178,239267,163915,97876,465288,26980,17990,115963,3913,115779,2406,1410,1709,442,456,1
16/03/2020,15:04:43,369016,78715,411600,325198,676186,740829,1022295,1990,285941,135144,386642,298568,508900,123178,239283,163915,97866,465382,27239,17989,115963,3914,115775,2406,1408,1710,441,454,1
16/03/2020,15:09:18,369052,78961,411681,324868,676385,741184,1022801,1986,285952,135144,386642,298568,508900,123176,239283,164025,97866,465438,27257,17989,115963,3914,115775,2403,1409,1706,441,459,1
16/03/2020,15:14:27,369169,78934,411717,324540,676455,741353,1022370,1984,285944,135020,386371,298964,508961,123282,239334,164309,97828,465438,27257,17997,115957,3917,115780,2403,1409,1706,438,459,1
16/03/2020,15:19:36,369061,78934,411997,324544,676518,741583,1022693,1985,286036,135163,385943,298899,509093,123284,239621,164818,97797,465672,27307,18020,115968,3916,115829,2404,1410,1710,438,460,1
16/03/2020,15:24:28,369061,79079,411997,324544,676518,741668,1022693,1985,286036,135049,385387,298696,509146,123252,239638,165003,97767,465806,27336,18022,115960,3916,115793,2405,1410,1711,438,459,1
16/03/2020,15:29:35,369108,79091,411979,324487,676531,741668,1022777,1990,286081,135049,385387,298696,509146,123252,239638,165003,97767,465928,27370,18025,115957,3914,115791,2405,1409,1710,442,459,1
16/03/2020,15:34:21,369126,79001,412003,324449,676615,741836,1022698,1988,286091,135357,385042,298655,509247,123262,239676,165016,97654,465928,27370,18025,115957,3914,115791,2402,1413,1712,442,458,1
16/03/2020,15:39:48,369254,79053,412117,324653,676657,742111,1022555,1993,286289,135400,384705,298800,509312,123252,239932,165032,97610,465853,27412,18051,116204,3915,115800,2402,1414,1712,436,460,1
16/03/2020,15:44:19,369330,79053,412117,324734,676676,742502,1022555,1991,286262,135602,383876,298816,509071,123285,239948,165049,97622,466087,27450,18054,116199,3922,115868,2402,1414,1712,439,460,1
16/03/2020,15:49:31,369330,79103,412183,324734,676676,742502,1022614,1991,286262,135962,382540,298954,509251,123285,240050,165049,97663,466192,27448,18067,116339,3923,115874,2402,1414,1708,442,459,1
16/03/2020,15:54:09,369197,79112,412077,324939,676652,742613,1022477,1989,286247,135962,382540,298954,509251,123230,240050,165064,97663,466219,27442,18067,116339,3923,115874,2403,1414,1709,442,460,1
16/03/2020,15:59:26,369319,79127,411976,324957,676782,742522,1022588,1982,286264,136145,382373,299391,509218,123226,240073,165077,97662,466219,27442,18062,116540,3921,115877,2403,1410,1709,440,460,1
16/03/2020,16:04:42,369511,79127,411993,325284,676963,742702,1022850,1980,286308,136497,382117,299570,509361,123355,240021,165084,97697,465983,27453,17993,116500,3921,115860,2415,1414,1711,440,461,1
16/03/2020,16:09:24,369511,79229,411993,325284,676963,742774,1022850,1980,286340,136383,381963,299882,509380,123383,240048,165143,97725,465981,27449,18080,116590,3922,115847,2417,1414,1707,439,458,1
16/03/2020,16:14:37,369623,79250,411986,325436,676978,742774,1022933,1979,286340,136383,381963,299882,509380,123383,240048,165143,97725,466000,27439,18100,116685,3926,115853,2428,1412,1708,439,458,1
16/03/2020,16:19:27,369784,79287,412080,325558,676990,742830,1023030,1978,286377,136660,381804,300083,509343,123448,240112,165177,97917,466000,27439,18100,116685,3926,115853,2422,1441,1707,439,460,1
16/03/2020,16:24:39,369800,79264,412243,325647,677050,742822,1023062,1979,286838,136532,381642,300172,509424,123450,240320,165260,98080,465982,27426,18116,116366,3928,115839,2422,1377,1707,440,460,1
16/03/2020,16:29:27,369887,79264,411650,325713,677243,742633,1023303,1979,286857,136427,381736,300100,509510,123450,240379,165374,98247,465945,27444,18139,115812,3934,115742,2420,1364,1709,440,460,1
16/03/2020,16:34:31,369887,79278,411650,325713,677243,742633,1023303,1981,286857,136260,381918,300343,509570,123441,240384,165395,98293,466039,27449,18168,115685,3938,115731,2417,1364,1710,441,460,1
16/03/2020,16:39:14,369962,79335,411666,325784,677287,742781,1023585,1985,286929,136260,381918,300343,509570,123441,240384,165395,98293,466235,27447,18168,115685,3940,115713,2416,1363,1710,439,461,1
16/03/2020,16:45:19,369835,79323,411249,325798,677307,742973,1023608,1982,287189,136334,381800,300690,509702,123437,240426,165426,98364,466235,27447,18197,115667,3940,115713,2414,1391,1707,439,461,1
16/03/2020,16:50:38,370006,79327,411181,325808,677568,743175,1023838,1984,287225,136303,381743,300689,509739,123435,240453,165358,98441,466469,27433,18180,115614,3939,115693,2414,1394,1707,442,461,1
16/03/2020,16:59:38,370133,79221,411164,325824,677403,743065,1023809,1988,287266,136378,381671,300377,509840,123423,240457,165385,98542,466550,27360,18180,115832,3945,115697,2414,1395,1709,438,461,1
16/03/2020,17:04:59,370243,79275,411628,326017,676990,743044,1024023,1987,287301,136580,381726,300182,509840,123456,240465,165405,98542,466550,27360,18180,115832,3945,115697,2415,1401,1710,438,462,1
16/03/2020,17:09:57,370349,79305,411756,326074,677048,743443,1023383,1987,287397,136755,381499,300286,509857,123455,240512,165392,98561,466653,27353,18181,116009,3942,115692,2415,1401,1710,436,462,1
16/03/2020,17:14:49,370349,79305,411756,326063,677085,743601,1023732,1987,287418,136772,381339,300332,509769,123466,240574,165386,98510,466573,27355,18183,116007,3947,115642,2413,1401,1710,439,463,1
16/03/2020,17:19:42,370434,79359,411651,326063,677085,743601,1023732,1987,287418,136772,381339,300332,509796,123466,240560,165386,98379,466724,27352,18183,116021,3943,115520,2414,1403,1711,439,463,1
16/03/2020,18:13:33,371252,79677,412497,326759,678685,744605,1026899,1968,287818,136950,379082,301862,510090,123520,240579,165892,98857,466217,27308,18164,116620,3908,115512,2430,1405,1699,439,476,1
16/03/2020,18:18:27,371355,79677,412625,326191,678939,744304,1026899,1968,287818,137150,379006,301881,510120,123498,240607,166013,98832,466321,27439,18162,116671,3909,115425,2418,1405,1700,439,474,1
16/03/2020,18:24:03,371355,79928,412625,326103,678939,744267,1027713,1973,287885,137290,379033,302062,509912,123503,240631,166013,98817,466518,27499,18165,116883,3899,115349,2414,1407,1700,442,473,1
16/03/2020,18:28:59,371307,80023,412691,326103,678442,744267,1027945,1974,287937,137290,379033,302062,509912,123503,240631,165978,98817,466518,27499,18165,116883,3899,115349,2416,1408,1700,443,474,1
16/03/2020,18:33:51,371351,80195,412861,326019,678314,744236,1028427,1974,288018,137485,378765,302531,509685,123479,240526,165971,98826,466684,27499,18170,116827,3895,115391,2416,1408,1701,443,472,1
16/03/2020,18:39:08,371398,80195,413027,326051,678260,744437,1028534,1974,288048,137526,378701,302693,509469,123445,240523,166006,98829,466731,27483,18188,116749,3887,115411,2412,1408,1701,440,472,1
16/03/2020,18:43:32,371398,80123,413027,326051,678260,744311,1028534,1974,288048,137526,378977,302909,509227,123445,240506,165851,98881,467022,27428,18192,116728,3889,115467,2407,1405,1701,439,474,1
16/03/2020,18:48:35,371393,80182,413013,326291,678481,744311,1028883,1977,288085,137614,378977,302909,509227,123467,240506,165851,98881,467022,27428,18192,116728,3889,115467,2412,1399,1700,438,473,1
16/03/2020,18:53:44,371469,80168,412902,326479,678518,744141,1028888,1979,288072,137671,379032,302889,509054,123256,240501,165819,98854,467210,27396,18191,117080,3895,115465,2412,1398,1700,438,473,1
16/03/2020,18:58:55,371456,80145,412938,326560,678497,744337,1029014,1985,287835,137658,379103,303003,508946,123022,240540,165818,98841,467255,27399,18184,117382,3870,115439,2401,1389,1697,439,473,1
16/03/2020,19:04:26,371423,80145,412950,326578,678592,744471,1029014,1983,287624,137679,379182,302781,508786,122735,240536,165447,98852,467268,27374,18197,117462,3871,115423,2401,1389,1693,442,474,1
16/03/2020,19:09:32,371423,80154,412950,326578,678592,744471,1028794,1983,287624,136697,378942,302698,508510,122651,240533,165447,98837,467386,27374,18247,117794,3866,115416,2401,1389,1698,444,474,1
16/03/2020,19:14:11,371285,80010,413013,326719,678395,744138,1029167,1988,287672,136697,378942,302698,508510,122651,240533,165469,98837,467385,27368,18247,117794,3857,115416,2398,1388,1695,444,469,1
16/03/2020,19:19:06,371191,80101,413249,326791,678311,744227,1029209,1986,287697,136670,379101,302525,508306,122297,240543,165429,98848,467385,27368,18241,117983,3857,115373,2398,1388,1691,445,469,1
16/03/2020,19:24:22,371219,80228,413291,326687,678516,744204,1029090,1986,287840,136766,379345,302644,508154,122271,240593,165576,98850,467454,27364,18219,118390,3858,115302,2397,1389,1691,446,469,1
16/03/2020,21:54:02,372482,79770,416172,329881,678136,749603,1032183,1990,289459,137685,379375,305049,503490,121244,241517,166406,98792,467049,27387,18225,120477,3863,115811,2596,1320,1574,448,475,1
16/03/2020,21:59:17,372577,79770,416172,330131,678079,749794,1032481,1990,289453,137705,379562,305289,503780,121244,241521,166426,99058,466999,27368,18214,120416,3862,115807,2596,1321,1574,450,475,1
16/03/2020,22:03:43,372577,79784,416299,330131,678079,749794,1032481,1988,289512,137705,379562,305289,503228,121244,241542,166435,99058,467025,27368,18214,120416,3859,115816,2591,1321,1573,452,475,1
17/03/2020,05:13:17,370301,78712,416850,330396,676780,747806,1032331,1982,291384,136847,375050,307585,504226,121227,242607,166855,98109,467996,27139,18110,119044,3844,115806,2560,1259,1593,434,475,1
17/03/2020,05:19:45,370301,78520,417040,330396,676855,747806,1032337,1981,291384,136847,375050,307585,504226,121222,242619,166839,98109,468176,27140,18110,119044,3844,115806,2551,1259,1595,434,474,1
17/03/2020,05:24:13,370145,78525,417016,330509,676850,747650,1032629,1978,291395,136833,374804,307483,503681,121223,242638,166839,98094,468176,27140,18111,119002,3844,115805,2551,1259,1596,434,474,1
17/03/2020,05:29:03,370463,78480,417036,330666,676872,748041,1032541,1978,291378,136757,375005,307489,503697,121198,242749,166880,98090,468358,27159,18113,118908,3844,115823,2551,1259,1596,434,474,1
17/03/2020,05:34:02,370463,78480,417054,330679,676915,747730,1032541,1978,291334,136589,374927,307513,503683,121212,242956,166867,98081,468534,27160,18125,118845,3843,115800,2550,1259,1596,434,475,1
17/03/2020,05:38:48,370652,78470,417054,330679,676915,747730,1032522,1978,291334,136535,374773,307129,503769,121212,243189,166867,98081,468663,27161,18124,118768,3838,115786,2550,1259,1593,434,475,1
17/03/2020,05:44:03,370818,78493,416778,330643,676933,747826,1032668,1978,291232,136535,374773,307129,503769,121196,243189,166954,98073,468726,27159,18124,118669,3838,115761,2551,1259,1593,434,475,1
17/03/2020,05:48:52,371104,78564,416689,330719,676933,747847,1032870,1977,291349,136520,374788,307433,503829,121192,243336,167093,98051,468726,27159,18125,118669,3838,115761,2551,1259,1593,434,475,1
17/03/2020,05:54:16,371322,78564,416627,330719,676957,747824,1032930,1977,291336,136303,374842,307484,502867,121192,243335,167118,98056,468733,27161,18125,118721,3838,115762,2552,1259,1593,429,475,1
17/03/2020,05:59:03,371529,78535,416627,330846,676957,747740,1031071,1977,291347,136042,374697,307194,502936,121177,243320,167140,98063,468806,27155,18129,118648,3837,115742,2550,1259,1594,429,476,1
17/03/2020,06:03:49,371529,78566,416437,330846,676953,747740,1031071,1980,291347,136042,374697,307194,502936,121177,243320,167140,98063,468895,27143,18129,118648,3838,115742,2550,1260,1594,429,476,1
17/03/2020,06:09:13,371959,78623,416189,330861,676598,747694,1030547,1977,291365,136035,374835,307044,501903,121176,243315,167144,98075,468895,27143,18136,118516,3838,115714,2546,1260,1594,429,476,1
17/03/2020,06:14:00,372154,78621,415900,330855,675960,747596,1028530,1978,291397,136020,375060,307242,501240,121171,243358,167151,98092,468917,27144,18138,118466,3838,115682,2546,1260,1594,429,476,1
17/03/2020,06:18:48,372154,78621,415725,330855,676025,747625,1028530,1979,291397,135969,374955,307266,500820,121173,243353,167154,98083,468866,27149,18147,118499,3888,115688,2535,1260,1597,430,475,1
17/03/2020,06:48:12,372047,78624,415829,330898,676053,747007,1027339,1980,291440,135746,372444,306685,498809,121186,243404,167214,98103,468754,27126,18310,118748,3861,115765,2536,1242,1595,433,475,1
17/03/2020,13:48:32,375934,79110,420521,333179,675808,748770,1033217,1986,294328,138093,374250,319978,504927,121100,244734,168412,98681,468717,26981,18422,119792,3918,115233,2550,1262,1586,417,477,1
17/03/2020,14:03:56,376013,79173,413612,333202,675125,749021,1032731,1985,294215,138519,374145,320090,505078,121145,244836,168619,98934,468644,26970,18393,119734,3925,115493,2551,1265,1586,418,479,1
17/03/2020,14:34:55,375921,79193,414805,332747,674297,750056,1032846,1993,294075,139053,374028,320446,505890,121171,244658,168732,99368,468659,26935,18351,119444,3925,115527,2555,1262,1593,422,476,1
17/03/2020,14:48:28,376097,79202,415361,333542,674249,750879,1033266,1997,293880,139531,374110,320675,506326,121165,245071,168906,99410,468731,26940,18339,119289,3925,115931,2546,1263,1603,424,476,1
17/03/2020,15:04:16,376103,79284,415715,334110,674311,751926,1033282,1981,293951,140045,374190,320890,506493,121162,245394,169067,99446,468642,26948,18330,119226,3932,116199,2555,1261,1604,429,477,1
17/03/2020,15:34:14,375229,79449,416672,334717,674513,753400,1034971,2014,293816,139885,374407,321173,506317,121143,245403,169137,99479,468687,26952,18413,119539,3934,116207,2554,1257,1606,428,474,1
17/03/2020,15:48:31,376562,79428,417572,333343,674661,753739,1034840,2013,294013,139903,374686,321919,506598,121178,245405,169535,99459,468785,26961,18418,119890,3933,116421,2557,1260,1605,427,477,1
17/03/2020,16:03:41,376491,79125,418343,331981,674819,753637,1035015,2010,294201,139919,374678,322941,506885,121258,245432,169595,99506,468866,26965,18407,120293,3923,116462,2553,1260,1605,425,476,1
17/03/2020,16:48:55,376270,78540,420186,326188,675278,753891,1037096,2010,295146,140288,375136,324557,508386,121071,245453,170582,99630,469034,26937,18417,120440,3935,116472,2556,1250,1602,431,482,1
17/03/2020,17:03:32,376072,78451,421302,325408,675684,754005,1036982,2009,295304,139676,375437,325961,509212,121245,245546,170749,99627,469064,26932,18439,120495,3939,116556,2560,1252,1600,428,484,1
17/03/2020,17:19:04,375961,78543,422337,325236,676379,754746,1037102,2001,295584,139521,375439,326647,509536,121207,245576,170715,99604,469269,26929,18436,120845,3926,116500,2534,1254,1599,431,488,1
17/03/2020,17:33:17,376266,78577,422757,325351,676408,754277,1037679,2001,295839,139587,375238,326652,509979,121440,245580,170580,99635,469221,26923,18437,120952,3927,116563,2494,1255,1594,431,490,1
17/03/2020,17:49:12,376522,78396,423017,324566,676656,754285,1038265,2001,296247,139887,374848,327798,510141,121561,245528,170700,99614,469292,26951,18578,121165,3915,116499,2496,1254,1598,436,494,1
17/03/2020,18:04:23,376521,78345,422652,325045,676619,754599,1038321,2000,296770,140070,373845,328633,510430,122001,245537,170728,99612,469363,26914,18626,121413,3897,116557,2504,1273,1596,438,495,1
17/03/2020,18:18:52,376638,78320,423407,326253,676717,754610,1039043,1972,296675,140024,373886,329306,510368,121737,245776,170693,99595,469345,27008,18754,121664,3898,116632,2516,1274,1594,440,494,1
17/03/2020,18:34:31,376737,78437,423953,327093,676736,754619,1039932,1978,296580,140082,373414,330138,510319,122024,245872,170660,99732,468967,27094,18714,122052,3900,116623,2519,1281,1599,445,498,1
17/03/2020,18:48:38,376546,77832,424122,327472,676978,755029,1041369,1982,297042,140245,373934,330436,510398,122206,246386,170638,99742,468981,27083,18694,122055,3901,116636,2511,1280,1599,447,499,1
17/03/2020,19:03:40,376650,77865,424458,327208,676960,755302,1042317,1984,297392,140445,373931,330825,510670,122247,246434,170667,99771,468868,27030,18678,122260,3904,116577,2519,1288,1598,445,487,1
17/03/2020,19:13:47,376648,77886,424991,326227,677029,755469,1043013,1990,297713,140782,374452,330888,511030,122244,246419,170601,99850,468933,27024,18682,122493,3901,116530,2506,1279,1601,445,491,1
17/03/2020,19:23:20,376808,77448,425004,325968,677026,755708,1043437,1994,297875,140772,374455,330936,511236,122258,246427,170619,99850,468963,27085,18689,122385,3952,116560,2503,1276,1602,442,490,1
17/03/2020,19:33:38,376944,77507,425478,326962,677178,755563,1043776,1994,297861,141013,374891,331090,511733,122293,246637,170633,99835,468651,27093,18696,122682,3954,116566,2502,1277,1605,439,490,1
17/03/2020,19:43:22,377018,77322,425653,327517,677159,755588,1044072,1993,297818,141158,375040,331383,512253,122364,246647,170637,99818,468488,27096,18694,122655,3996,116536,2510,1272,1609,441,493,1
17/03/2020,19:53:49,377113,77345,426222,328769,676714,756032,1044055,1991,298003,141099,375225,331684,512533,122633,246601,170646,99809,468459,27085,18693,122860,3995,116515,2507,1270,1610,441,493,1
17/03/2020,20:03:15,377204,77274,426753,329536,676756,755695,1044622,1991,297824,141261,375114,332239,512695,122642,246657,170662,99824,468455,27100,18684,122869,3994,116508,2508,1270,1607,441,495,1
17/03/2020,20:13:49,377401,77298,427139,330083,676897,756024,1043876,1995,297583,140771,375295,332402,513073,122722,246794,170616,99737,468471,27067,18678,122870,4006,116512,2515,1262,1608,446,497,1
17/03/2020,20:23:41,377352,77400,426860,330297,677090,756652,1043991,1993,297701,140861,375751,332660,513171,122719,246873,170574,99678,468381,26544,18684,122903,4002,116512,2518,1261,1610,447,497,1
17/03/2020,20:33:20,377678,77460,426631,329712,677395,756878,1044782,1994,298227,141187,375403,332611,513353,122703,246859,170505,99677,468435,26590,18682,123088,4002,116508,2517,1264,1610,446,500,1
17/03/2020,20:43:32,377798,77491,426560,330210,677869,755928,1045067,1990,298396,141332,375715,332773,513762,122720,246823,170505,99699,468390,26662,18694,123368,4007,116432,2523,1270,1610,448,498,1
17/03/2020,20:53:34,377890,77160,426525,330989,678005,756135,1045019,1989,298640,141484,375583,333286,513911,122684,246819,170694,99713,468434,26664,18682,123679,4006,116443,2518,1273,1611,450,499,1
17/03/2020,21:03:38,377902,77133,426766,331922,677932,756499,1045221,1993,298676,141484,375650,333662,514065,122713,246767,170672,99725,468502,26607,18696,123740,4004,116457,2519,1275,1612,450,499,1
17/03/2020,21:13:42,377916,77178,426779,332224,678270,756510,1045323,1993,298710,141572,375646,333649,513978,122728,246779,170698,99723,468501,26618,18690,123871,4002,116437,2594,1272,1616,450,500,1
17/03/2020,21:23:25,377973,77154,426568,332608,678608,756536,1045312,1997,298991,141617,375698,334180,514387,122753,246811,170789,99747,468551,26660,18686,123884,4017,116467,2585,1274,1614,450,501,1
17/03/2020,21:33:26,377955,77180,426631,332660,679009,756584,1045394,1996,299098,141786,375868,334440,514699,122738,246871,170783,99740,467972,26838,18687,123839,4072,116458,2586,1276,1618,451,502,1
17/03/2020,21:43:33,378404,77287,426621,333158,679362,756698,1045535,1997,299348,141804,375997,334841,514954,122766,246869,170824,99706,468038,26823,18692,123806,4072,116425,2583,1273,1617,450,503,1
17/03/2020,21:53:35,378424,77306,426435,333147,679376,756685,1045580,1999,299555,141708,376058,334920,515068,122764,246861,170817,99704,468059,26804,18682,123785,4074,116436,2574,1273,1620,451,501,1
17/03/2020,22:03:27,378338,77385,426883,333182,679370,756801,1045342,2008,299801,141813,376171,334976,515205,122731,246878,170819,99667,468157,26791,18669,123867,4075,116430,2574,1274,1618,451,502,1
17/03/2020,22:13:19,378355,77410,425247,333342,679394,757337,1045542,2008,299868,141908,376569,335410,515232,122748,246864,170712,99644,468420,26792,18657,123985,4089,116380,2566,1271,1618,450,502,1
17/03/2020,22:23:53,378379,77458,420289,333328,679782,757738,1046003,2009,299919,141884,376587,335538,515266,122749,246988,171027,99596,468403,26802,18659,123960,4086,116431,2566,1270,1613,452,502,1
17/03/2020,22:33:42,378400,77539,420414,333321,679851,757675,1046208,2009,299944,142055,376712,336049,515411,122749,247007,171285,99601,468776,26847,18661,124054,4085,116470,2573,1269,1614,455,502,1
17/03/2020,22:43:31,378325,77513,420857,333267,680046,757685,1046742,2004,300089,142132,376807,336360,515521,122790,247014,171287,99703,468791,26846,18652,124133,4080,116420,2569,1268,1612,452,499,1
17/03/2020,22:53:34,378417,77512,421180,333465,680117,757410,1047170,2001,300269,142128,376738,336755,515901,122795,247001,171262,99791,468935,26790,18649,124128,4091,116263,2570,1276,1613,454,501,1
17/03/2020,23:03:31,378651,77575,421432,333614,680220,757526,1047198,2000,300260,142159,376704,336796,516166,122796,247014,171526,100054,468940,26842,18650,123978,4094,116270,2571,1277,1612,453,504,1
17/03/2020,23:13:17,378790,77602,421745,333694,680366,757659,1047397,2001,300370,142126,377233,336936,516535,122824,247063,171667,100347,469143,26849,18649,124153,4092,116262,2572,1279,1612,453,503,1
17/03/2020,23:23:10,378798,77656,421988,333721,680454,757656,1047406,2001,300420,142133,377481,336989,516703,122830,247075,171873,100340,469254,26848,18649,124130,4092,116262,2574,1276,1623,454,498,1
17/03/2020,23:33:17,378767,77634,421940,333705,680432,757628,1047415,2001,300476,142108,377091,336938,516743,122831,247076,171856,100397,469243,26856,18648,124131,4091,116260,2574,1276,1623,453,498,1
17/03/2020,23:43:04,378788,77634,422345,333889,680698,757630,1047248,2001,300705,142172,376898,337133,516760,122821,247043,171827,100467,469269,26840,18638,124193,4088,116181,2543,1275,1623,453,497,1
17/03/2020,23:53:21,378731,77641,422594,333890,680742,757923,1047149,2001,300688,142125,376837,337492,516852,122815,247054,171826,100503,469247,26911,18621,124090,4083,116263,2543,1273,1623,453,498,1
18/03/2020,00:03:21,378880,77594,422830,333862,680790,757961,1046892,2002,300666,142135,376820,337369,516883,122832,246999,171822,100520,469291,26897,18656,124027,4078,116276,2544,1272,1623,453,498,1
18/03/2020,00:13:13,378935,77542,422973,333881,680825,758512,1046932,2002,300623,142184,376806,337484,516949,122839,246924,171746,100519,469257,26815,18659,123982,4076,116321,2547,1272,1623,453,498,1
18/03/2020,00:23:44,379035,77344,423395,333905,680836,758970,1046904,2001,300728,142212,377046,337508,516967,122864,246930,171056,100529,469113,26814,18660,123970,4077,116307,2544,1269,1621,453,497,1
18/03/2020,10:23:20,381379,76586,428475,338600,682649,762484,1046680,1970,302132,142828,374182,339709,516544,124282,248079,169404,99977,463863,26758,18689,124257,4056,116665,2535,1247,1632,447,492,1
18/03/2020,10:33:16,381369,76555,428565,338590,682689,761784,1044482,1971,302205,142713,373657,340452,516588,124311,248226,169411,99977,463957,26740,18691,124159,4057,116646,2534,1247,1633,447,492,1
18/03/2020,10:43:10,381301,76601,428799,338559,682835,761765,1045054,1968,302248,142729,373637,340768,516584,124313,248239,169368,99973,464003,26654,18695,123792,4056,116698,2534,1246,1628,446,491,1
18/03/2020,11:03:34,381394,76652,427644,338651,683313,761298,1046471,1972,302757,142819,373336,341311,516148,124352,248464,169344,99947,463974,26603,18690,123875,4054,116767,2535,1243,1621,446,493,1
18/03/2020,11:13:16,381453,76557,427584,338644,683502,761434,1047392,1969,302815,142843,373265,341536,516263,124584,248738,169376,100012,464033,26598,18677,123637,4053,116696,2536,1245,1623,447,494,1
18/03/2020,11:53:37,381087,76755,428108,338726,683773,762637,1047740,1921,300584,142908,373102,342594,515736,124901,248775,169273,99950,464342,27129,18696,124350,4051,116697,2535,1247,1632,446,494,1
18/03/2020,12:03:16,381058,76634,428209,338711,683794,762767,1047616,1922,299783,143010,372960,343075,515097,124922,248826,169265,99959,464501,27187,18697,124696,4053,116744,2533,1247,1633,446,494,1
18/03/2020,12:13:06,381308,76690,428826,338793,683877,762914,1047967,1920,298058,143070,373032,343419,515326,124992,248845,169426,99995,464535,27190,18698,124747,4052,116602,2533,1244,1634,446,494,1
18/03/2020,12:24:01,381335,76797,428888,338946,684156,763618,1048115,1915,297127,143060,372840,344628,515569,125027,248860,169655,99976,464588,27175,18681,124615,4052,116556,2529,1245,1634,444,494,1
18/03/2020,12:33:24,381717,76820,428659,338857,684168,763874,1048387,1916,296110,143019,372955,345147,515510,124990,249003,169700,99957,464573,27212,18681,124639,4058,116641,2524,1244,1639,442,495,1
